train_loss,train_acc,val_acc,mse,mae,r2
81.01850999519229,0.8875406283856988,0.7555555555555555,0.24444444444444444,0.24444444444444444,0.674823452126786
56.45683612674475,0.9196099674972914,0.8555555555555555,0.14444444444444443,0.14444444444444443,0.8078502217112826
45.29709721915424,0.9397616468039003,0.8111111111111111,0.18888888888888888,0.18888888888888888,0.7487272130070619
42.536692060530186,0.943011917659805,0.8555555555555555,0.14444444444444443,0.14444444444444443,0.8078502217112826
37.73334222100675,0.9475622968580715,0.7333333333333333,0.3,0.2777777777777778,0.60091969124651
24.75091237667948,0.9681473456121343,0.8111111111111111,0.18888888888888888,0.18888888888888888,0.7487272130070619
18.575459188316017,0.9761646803900325,0.7888888888888889,0.2111111111111111,0.2111111111111111,0.7191657086549514
